yearID,teamID,avg_age,lgID,franchID,G,R,W,L,runs_per_game,win_pct
1987,HOU,30.22596548890715,NL,HOU,162,648,76,86,4.0,0.4691358024691358
1987,KCA,29.862815884476536,AL,KCR,162,715,83,79,4.41358024691358,0.5123456790123457
1987,LAN,28.624336870026525,NL,LAD,162,635,73,89,3.919753086419753,0.4506172839506173
1987,MIN,28.18126138056613,AL,MIN,162,786,85,77,4.851851851851852,0.5246913580246914
1987,ML4,28.246629659000792,AL,MIL,162,862,91,71,5.320987654320987,0.5617283950617284
1987,MON,28.104668304668305,NL,WSN,162,741,91,71,4.574074074074074,0.5617283950617284
1987,NYA,30.42582106455266,AL,NYY,162,788,89,73,4.864197530864198,0.5493827160493827
1987,NYN,28.58294746926393,NL,NYM,162,823,92,70,5.080246913580247,0.5679012345679012
1987,OAK,28.12572721396251,AL,OAK,162,806,81,81,4.9753086419753085,0.5
1987,PHI,29.244328382568956,NL,PHI,162,702,80,82,4.333333333333333,0.49382716049382713
1987,PIT,26.988132011055114,NL,PIT,162,723,80,82,4.462962962962963,0.49382716049382713
1987,SDN,26.71965223097113,NL,SDP,162,668,65,97,4.1234567901234565,0.4012345679012346
1987,SEA,27.498606785772825,AL,SEA,162,760,78,84,4.691358024691358,0.48148148148148145
1987,SFN,28.145648312611012,NL,SFG,162,783,90,72,4.833333333333333,0.5555555555555556
1987,SLN,28.902623531305327,NL,STL,162,798,95,67,4.925925925925926,0.5864197530864198
1987,TEX,26.78601353528843,AL,TEX,162,823,75,87,5.080246913580247,0.46296296296296297
1987,TOR,28.26105700143701,AL,TOR,162,845,96,66,5.216049382716049,0.5925925925925926
1988,ATL,29.336757029802996,NL,ATL,160,555,54,106,3.46875,0.3375
1988,BAL,28.180165010944602,AL,BAL,161,550,54,107,3.4161490683229814,0.33540372670807456
1988,BOS,29.25877472878111,AL,BOS,162,813,89,73,5.018518518518518,0.5493827160493827
1988,CAL,30.169375812743823,AL,ANA,162,714,75,87,4.407407407407407,0.46296296296296297
1988,CHA,27.867716008037508,AL,CHW,161,631,71,90,3.919254658385093,0.4409937888198758
1988,CHN,28.17298616761595,NL,CHC,163,660,77,85,4.049079754601227,0.47530864197530864
1988,CIN,27.64008009344235,NL,CIN,161,641,87,74,3.981366459627329,0.5403726708074534
1988,CLE,28.728407388916626,AL,CLE,162,666,78,84,4.111111111111111,0.48148148148148145
1988,DET,32.550188927221946,AL,DET,162,703,88,74,4.339506172839506,0.5432098765432098
1988,HOU,29.785123966942148,NL,HOU,162,617,82,80,3.808641975308642,0.5061728395061729
1988,KCA,30.028812717337306,AL,KCR,161,704,84,77,4.372670807453416,0.5217391304347826
1988,LAN,29.42218487394958,NL,LAD,162,628,94,67,3.876543209876543,0.5838509316770186
1988,MIN,28.92576916815888,AL,MIN,162,759,91,71,4.685185185185185,0.5617283950617284
1988,ML4,29.194004995836803,AL,MIL,162,682,87,75,4.209876543209877,0.5370370370370371
1988,MON,28.691790922497134,NL,WSN,163,628,81,81,3.852760736196319,0.5
1988,NYA,31.163552148219136,AL,NYY,161,772,85,76,4.795031055900621,0.5279503105590062
1988,NYN,28.412251655629138,NL,NYM,160,703,100,60,4.39375,0.625
1988,OAK,28.57140590288797,AL,OAK,162,800,104,58,4.938271604938271,0.6419753086419753
1988,PHI,29.30065141139135,NL,PHI,162,597,65,96,3.685185185185185,0.40372670807453415
1988,PIT,26.591965471447544,NL,PIT,160,651,85,75,4.06875,0.53125
1988,SDN,27.52109348633142,NL,SDP,161,594,83,78,3.68944099378882,0.515527950310559
1988,SEA,27.638112765601473,AL,SEA,161,664,68,93,4.124223602484472,0.422360248447205
1988,SFN,28.404174884944116,NL,SFG,162,670,83,79,4.135802469135802,0.5123456790123457
1988,SLN,28.872694334650856,NL,STL,162,578,76,86,3.567901234567901,0.4691358024691358
1988,TEX,27.158945817646096,AL,TEX,161,637,70,91,3.9565217391304346,0.43478260869565216
1988,TOR,27.833576879363534,AL,TOR,162,763,87,75,4.709876543209877,0.5370370370370371
1989,ATL,28.750581975390755,NL,ATL,161,584,63,97,3.627329192546584,0.39375
1989,BAL,27.661211129296234,AL,BAL,162,708,87,75,4.37037037037037,0.5370370370370371
1989,BOS,29.930501327502732,AL,BOS,162,774,83,79,4.777777777777778,0.5123456790123457
1989,CAL,30.427083333333332,AL,ANA,162,669,91,71,4.12962962962963,0.5617283950617284
1989,CHA,28.34413758888705,AL,CHW,161,693,69,92,4.304347826086956,0.42857142857142855
1989,CHN,28.2768520046197,NL,CHC,162,702,93,69,4.333333333333333,0.5740740740740741
1989,CIN,28.188608010505583,NL,CIN,162,632,75,87,3.9012345679012346,0.46296296296296297
1989,CLE,27.502815501821797,AL,CLE,162,604,73,89,3.728395061728395,0.4506172839506173
1989,DET,31.232901426931278,AL,DET,162,617,59,103,3.808641975308642,0.36419753086419754
1989,HOU,29.13634134379598,NL,HOU,162,647,86,76,3.993827160493827,0.5308641975308642
1989,KCA,30.966110019646365,AL,KCR,162,690,92,70,4.2592592592592595,0.5679012345679012
1989,LAN,30.41705298013245,NL,LAD,160,554,77,83,3.4625,0.48125
1989,MIN,30.00227420402859,AL,MIN,162,740,80,82,4.567901234567901,0.49382716049382713
1989,ML4,29.181531830238725,AL,MIL,162,707,81,81,4.364197530864198,0.5
1989,MON,29.49160554197229,NL,WSN,162,632,81,81,3.9012345679012346,0.5
1989,NYA,29.11431411530815,AL,NYY,161,698,74,87,4.3354037267080745,0.45962732919254656
1989,NYN,28.169245966414223,NL,NYM,162,683,87,75,4.216049382716049,0.5370370370370371
1989,OAK,29.8240039512677,AL,OAK,162,712,99,63,4.395061728395062,0.6111111111111112
1989,PHI,29.235788433020268,NL,PHI,163,629,67,95,3.8588957055214723,0.41358024691358025
1989,PIT,27.51448923425611,NL,PIT,164,637,74,88,3.8841463414634148,0.4567901234567901
1989,SDN,28.270750332005314,NL,SDP,162,642,89,73,3.962962962962963,0.5493827160493827
1989,SEA,27.224663824204658,AL,SEA,162,694,73,89,4.283950617283951,0.4506172839506173
1989,SFN,28.722093791281374,NL,SFG,162,699,92,70,4.314814814814815,0.5679012345679012
1989,SLN,29.93254164604981,NL,STL,164,632,86,76,3.8536585365853657,0.5308641975308642
1989,TEX,27.656338028169014,AL,TEX,162,695,83,79,4.290123456790123,0.5123456790123457
1989,TOR,28.256062075654704,AL,TOR,162,731,89,73,4.512345679012346,0.5493827160493827
1990,ATL,28.072908036454017,NL,ATL,162,682,65,97,4.209876543209877,0.4012345679012346
1990,BAL,27.887010242237036,AL,BAL,161,669,76,85,4.15527950310559,0.4720496894409938
1990,BOS,29.536534109279017,AL,BOS,162,699,88,74,4.314814814814815,0.5432098765432098
1990,CAL,30.545337413432115,AL,ANA,162,690,80,82,4.2592592592592595,0.49382716049382713
1990,CHA,28.320811671977193,AL,CHW,162,682,94,68,4.209876543209877,0.5802469135802469
1990,CHN,28.788401511417774,NL,CHC,162,690,77,85,4.2592592592592595,0.47530864197530864
1990,CIN,27.724773662551442,NL,CIN,162,693,91,71,4.277777777777778,0.5617283950617284
1990,CLE,28.022376926902037,AL,CLE,162,732,77,85,4.518518518518518,0.47530864197530864
1990,DET,31.05688429217841,AL,DET,162,750,79,83,4.62962962962963,0.4876543209876543
1990,HOU,28.535190126751168,NL,HOU,162,573,75,87,3.537037037037037,0.46296296296296297
1990,KCA,30.175539805505192,AL,KCR,161,707,75,86,4.391304347826087,0.4658385093167702
1990,LAN,30.559593975114606,NL,LAD,162,728,86,76,4.493827160493828,0.5308641975308642
1990,MIN,30.113959642739,AL,MIN,162,666,74,88,4.111111111111111,0.4567901234567901
1990,ML4,30.22592229840026,AL,MIL,162,732,74,88,4.518518518518518,0.4567901234567901
1990,MON,28.117338577515568,NL,WSN,162,662,85,77,4.08641975308642,0.5246913580246914
1990,NYA,28.66427737956326,AL,NYY,162,603,67,95,3.7222222222222223,0.41358024691358025
1990,NYN,28.08436684073107,NL,NYM,162,775,91,71,4.783950617283951,0.5617283950617284
1990,OAK,29.833279378439624,AL,OAK,162,733,103,59,4.5246913580246915,0.6358024691358025
1990,PHI,28.943905593275137,NL,PHI,162,646,77,85,3.9876543209876543,0.47530864197530864
1990,PIT,28.273102310231025,NL,PIT,162,733,95,67,4.5246913580246915,0.5864197530864198
1990,SDN,28.986642775696367,NL,SDP,162,673,75,87,4.154320987654321,0.46296296296296297
1990,SEA,28.424399740428292,AL,SEA,162,640,77,85,3.950617283950617,0.47530864197530864
1990,SFN,29.344029972308192,NL,SFG,162,719,85,77,4.438271604938271,0.5246913580246914
1990,SLN,29.991570247933883,NL,STL,162,599,70,92,3.697530864197531,0.43209876543209874
1990,TEX,28.10176412936949,AL,TEX,162,676,83,79,4.172839506172839,0.5123456790123457
1990,TOR,27.305721192586624,AL,TOR,162,767,86,76,4.734567901234568,0.5308641975308642
1991,ATL,28.62188320209974,NL,ATL,162,749,94,68,4.6234567901234565,0.5802469135802469
1991,BAL,28.745571658615138,AL,BAL,162,686,67,95,4.234567901234568,0.41358024691358025
1991,BOS,29.53754431195617,AL,BOS,162,731,84,78,4.512345679012346,0.5185185185185185
1991,CAL,31.565558710539502,AL,ANA,162,653,81,81,4.030864197530864,0.5
1991,CHA,28.61349888570519,AL,CHW,162,758,87,75,4.679012345679013,0.5370370370370371
1991,CHN,29.722708505367464,NL,CHC,160,695,77,83,4.34375,0.48125
1991,CIN,28.516166281755197,NL,CIN,162,689,74,88,4.253086419753086,0.4567901234567901
1991,CLE,26.20872170439414,AL,CLE,162,576,57,105,3.5555555555555554,0.35185185185185186
1991,DET,29.633127669672522,AL,DET,162,817,84,78,5.04320987654321,0.5185185185185185
1991,HOU,26.326758711374097,NL,HOU,162,605,65,97,3.734567901234568,0.4012345679012346
1991,KCA,29.05816771691711,AL,KCR,162,727,82,80,4.487654320987654,0.5061728395061729
1991,LAN,30.892992580379225,NL,LAD,162,665,93,69,4.104938271604938,0.5740740740740741
1991,MIN,29.690487765354074,AL,MIN,162,776,95,67,4.790123456790123,0.5864197530864198
1991,ML4,31.156969309462916,AL,MIL,162,799,83,79,4.932098765432099,0.5123456790123457
1991,MON,28.040194272316196,NL,WSN,161,579,71,90,3.5962732919254656,0.4409937888198758
1991,NYA,28.209896772079304,AL,NYY,162,674,71,91,4.160493827160494,0.4382716049382716
1991,NYN,29.8578789893617,NL,NYM,161,640,77,84,3.9751552795031055,0.4782608695652174
1991,OAK,30.680539749634207,AL,OAK,162,760,84,78,4.691358024691358,0.5185185185185185
1991,PHI,29.251110014800197,NL,PHI,162,629,78,84,3.882716049382716,0.48148148148148145
1991,PIT,28.655105348460292,NL,PIT,162,768,98,64,4.7407407407407405,0.6049382716049383
1991,SDN,28.470647265429,NL,SDP,162,636,84,78,3.925925925925926,0.5185185185185185
1991,SEA,28.557676751334736,AL,SEA,162,702,83,79,4.333333333333333,0.5123456790123457
1991,SFN,28.92308972864991,NL,SFG,162,649,75,87,4.006172839506172,0.46296296296296297
1991,SLN,29.04193223750419,NL,STL,162,651,84,78,4.018518518518518,0.5185185185185185
1991,TEX,28.470698840488875,AL,TEX,162,829,85,77,5.117283950617284,0.5246913580246914
1991,TOR,27.92521682212404,AL,TOR,162,684,91,71,4.222222222222222,0.5617283950617284
1992,ATL,28.990907588031078,NL,ATL,162,682,98,64,4.209876543209877,0.6049382716049383
1992,BAL,28.948093559756487,AL,BAL,162,705,89,73,4.351851851851852,0.5493827160493827
1992,BOS,29.368919360104474,AL,BOS,162,599,73,89,3.697530864197531,0.4506172839506173
1992,CAL,28.846757679180886,AL,ANA,162,579,72,90,3.574074074074074,0.4444444444444444
1992,CHA,29.42331189710611,AL,CHW,162,738,86,76,4.555555555555555,0.5308641975308642
1992,CHN,29.05495228693649,NL,CHC,162,593,78,84,3.6604938271604937,0.48148148148148145
1992,CIN,28.319389763779526,NL,CIN,162,660,90,72,4.074074074074074,0.5555555555555556
1992,CLE,26.434952087055382,AL,CLE,162,674,76,86,4.160493827160494,0.4691358024691358
1992,DET,30.473272698260732,AL,DET,162,791,75,87,4.882716049382716,0.46296296296296297
1992,HOU,26.648007902535397,NL,HOU,162,608,81,81,3.753086419753086,0.5
1992,KCA,29.398542322345534,AL,KCR,162,610,72,90,3.765432098765432,0.4444444444444444
1992,LAN,28.75821398483572,NL,LAD,162,548,63,99,3.382716049382716,0.3888888888888889
1992,MIN,29.371644430155925,AL,MIN,162,747,90,72,4.611111111111111,0.5555555555555556
1992,ML4,30.576633986928105,AL,MIL,162,740,92,70,4.567901234567901,0.5679012345679012
1992,MON,27.852765816495527,NL,WSN,162,648,87,75,4.0,0.5370370370370371
1992,NYA,28.90957275939608,AL,NYY,162,733,76,86,4.5246913580246915,0.4691358024691358
1992,NYN,30.539181286549706,NL,NYM,162,599,72,90,3.697530864197531,0.4444444444444444
1992,OAK,30.796517252499193,AL,OAK,162,745,96,66,4.598765432098766,0.5925925925925926
1992,PHI,27.911904372032094,NL,PHI,162,686,70,92,4.234567901234568,0.43209876543209874
1992,PIT,29.43111542820139,NL,PIT,162,693,96,66,4.277777777777778,0.5925925925925926
1992,SDN,28.84623082054703,NL,SDP,162,617,82,80,3.808641975308642,0.5061728395061729
1992,SEA,28.68810184429574,AL,SEA,162,679,64,98,4.191358024691358,0.3950617283950617
1992,SFN,28.678505612330373,NL,SFG,162,574,72,90,3.54320987654321,0.4444444444444444
1992,SLN,28.97095098993833,NL,STL,162,631,83,79,3.8950617283950617,0.5123456790123457
1992,TEX,27.998220640569397,AL,TEX,162,682,77,85,4.209876543209877,0.47530864197530864
1992,TOR,29.79783801226202,AL,TOR,162,780,96,66,4.814814814814815,0.5925925925925926
1993,ATL,29.41892549910729,NL,ATL,162,767,104,58,4.734567901234568,0.6419753086419753
1993,BAL,29.925399361022365,AL,BAL,162,786,85,77,4.851851851851852,0.5246913580246914
1993,BOS,30.389533932951757,AL,BOS,162,686,80,82,4.234567901234568,0.49382716049382713
1993,CAL,27.79913893028647,AL,ANA,162,684,71,91,4.222222222222222,0.4382716049382716
1993,CHA,29.401698236446766,AL,CHW,162,776,94,68,4.790123456790123,0.5802469135802469
1993,CHN,28.502683363148478,NL,CHC,163,738,84,78,4.52760736196319,0.5185185185185185
1993,CIN,28.864590163934427,NL,CIN,162,722,73,89,4.45679012345679,0.4506172839506173
1993,CLE,27.741811175337187,AL,CLE,162,790,76,86,4.8765432098765435,0.4691358024691358
1993,COL,28.287689488589038,NL,COL,162,758,67,95,4.679012345679013,0.41358024691358025
1993,DET,31.327564894932014,AL,DET,162,899,85,77,5.549382716049383,0.5246913580246914
1993,FLO,28.146035932091642,NL,FLA,162,581,64,98,3.5864197530864197,0.3950617283950617
1993,HOU,27.389715608465607,NL,HOU,162,716,85,77,4.419753086419753,0.5246913580246914
1993,KCA,30.62266644639022,AL,KCR,162,675,84,78,4.166666666666667,0.5185185185185185
1993,LAN,29.65940851478713,NL,LAD,162,675,81,81,4.166666666666667,0.5
1993,MIN,30.40844386929796,AL,MIN,162,693,71,91,4.277777777777778,0.4382716049382716
1993,ML4,29.04330900243309,AL,MIL,162,733,69,93,4.5246913580246915,0.42592592592592593
1993,MON,26.023153432251753,NL,WSN,163,732,94,68,4.49079754601227,0.5802469135802469
1993,NYA,30.280100994161273,AL,NYY,162,821,88,74,5.067901234567901,0.5432098765432098
1993,NYN,29.77459359812301,NL,NYM,162,672,59,103,4.148148148148148,0.36419753086419754
1993,OAK,28.65695533856251,AL,OAK,162,715,68,94,4.41358024691358,0.41975308641975306
1993,PHI,29.287754151792644,NL,PHI,162,877,97,65,5.41358024691358,0.5987654320987654
1993,PIT,28.953649870801033,NL,PIT,162,707,75,87,4.364197530864198,0.46296296296296297
1993,SDN,27.23864574731627,NL,SDP,162,679,61,101,4.191358024691358,0.3765432098765432
1993,SEA,28.45028112449799,AL,SEA,162,734,82,80,4.530864197530864,0.5061728395061729
1993,SFN,28.70270708380613,NL,SFG,162,808,103,59,4.987654320987654,0.6358024691358025
1993,SLN,28.5991961414791,NL,STL,162,758,87,75,4.679012345679013,0.5370370370370371
1993,TEX,28.247006724618664,AL,TEX,162,835,86,76,5.154320987654321,0.5308641975308642
1993,TOR,29.784951378925555,AL,TOR,162,847,95,67,5.228395061728395,0.5864197530864198
1994,ATL,28.902541384938214,NL,ATL,114,542,68,46,4.754385964912281,0.5964912280701754
1994,BAL,30.535485347985347,AL,BAL,112,589,63,49,5.258928571428571,0.5625
1994,BOS,30.523820326678766,AL,BOS,115,552,54,61,4.8,0.46956521739130436
1994,CAL,28.263803680981596,AL,ANA,115,543,47,68,4.721739130434782,0.40869565217391307
1994,CHA,30.602441731409545,AL,CHW,113,633,67,46,5.601769911504425,0.5929203539823009
1994,CHN,28.72091412742382,NL,CHC,113,500,49,64,4.424778761061947,0.4336283185840708
1994,CIN,28.963436518618213,NL,CIN,115,609,66,48,5.2956521739130435,0.5789473684210527
1994,CLE,28.642152466367712,AL,CLE,113,679,66,47,6.008849557522124,0.584070796460177
1994,COL,30.306774701778078,NL,COL,117,573,53,64,4.897435897435898,0.452991452991453
1994,DET,31.216589861751153,AL,DET,115,652,53,62,5.6695652173913045,0.4608695652173913
1994,FLO,27.88564138250986,NL,FLA,115,468,51,64,4.069565217391304,0.4434782608695652
1994,HOU,28.287327761463747,NL,HOU,115,602,66,49,5.234782608695652,0.5739130434782609
1994,KCA,30.70445158329509,AL,KCR,115,574,64,51,4.991304347826087,0.5565217391304348
1994,LAN,29.16226851851852,NL,LAD,114,532,58,56,4.666666666666667,0.5087719298245614
1994,MIN,29.72093023255814,AL,MIN,113,594,53,60,5.256637168141593,0.4690265486725664
1994,ML4,28.638602776533812,AL,MIL,115,547,53,62,4.756521739130434,0.4608695652173913
1994,MON,26.61578121497422,NL,WSN,114,585,74,40,5.131578947368421,0.6491228070175439
1994,NYA,31.168848167539267,AL,NYY,113,670,70,43,5.929203539823009,0.6194690265486725
1994,NYN,27.963852611940297,NL,NYM,113,506,55,58,4.477876106194691,0.48672566371681414
1994,OAK,29.7920384351407,AL,OAK,114,549,51,63,4.815789473684211,0.4473684210526316
1994,PHI,29.899657924743444,NL,PHI,115,521,54,61,4.530434782608696,0.46956521739130436
1994,PIT,29.938306357025567,NL,PIT,114,466,53,61,4.087719298245614,0.4649122807017544
1994,SDN,27.695124691080657,NL,SDP,117,479,47,70,4.094017094017094,0.4017094017094017
1994,SEA,28.004173429167633,AL,SEA,112,569,49,63,5.080357142857143,0.4375
1994,SFN,29.026052570365202,NL,SFG,115,504,55,60,4.3826086956521735,0.4782608695652174
1994,SLN,29.64003631411711,NL,STL,115,535,53,61,4.6521739130434785,0.4649122807017544
1994,TEX,27.913363028953228,AL,TEX,114,613,52,62,5.37719298245614,0.45614035087719296
1994,TOR,29.993680884676145,AL,TOR,115,566,55,60,4.921739130434783,0.4782608695652174
1995,ATL,28.3541050295858,NL,ATL,144,645,90,54,4.479166666666667,0.625
1995,BAL,30.558368238936442,AL,BAL,144,704,71,73,4.888888888888889,0.4930555555555556
1995,BOS,29.11144418973726,AL,BOS,144,791,86,58,5.493055555555555,0.5972222222222222
1995,CAL,29.174297330740675,AL,ANA,145,801,78,67,5.524137931034483,0.5379310344827586
1995,CHA,30.194444444444443,AL,CHW,145,755,68,76,5.206896551724138,0.4722222222222222
1995,CHN,28.913011695906434,NL,CHC,144,693,73,71,4.8125,0.5069444444444444
1995,CIN,28.906930333817126,NL,CIN,144,747,85,59,5.1875,0.5902777777777778
1995,CLE,29.369361401026005,AL,CLE,144,840,100,44,5.833333333333333,0.6944444444444444
1995,COL,30.220485175202157,NL,COL,144,785,77,67,5.451388888888889,0.5347222222222222
1995,DET,29.290545454545455,AL,DET,144,654,60,84,4.541666666666667,0.4166666666666667
1995,FLO,28.618181818181817,NL,FLA,143,673,67,76,4.706293706293707,0.46853146853146854
1995,HOU,28.445059698909844,NL,HOU,144,747,76,68,5.1875,0.5277777777777778
1995,KCA,29.844139194139196,AL,KCR,144,629,70,74,4.368055555555555,0.4861111111111111
1995,LAN,27.987762557077627,NL,LAD,144,634,78,66,4.402777777777778,0.5416666666666666
1995,MIN,28.045421903052066,AL,MIN,144,703,56,88,4.881944444444445,0.3888888888888889
1995,ML4,28.60304114490161,AL,MIL,144,740,65,79,5.138888888888889,0.4513888888888889
1995,MON,26.610420916002226,NL,WSN,144,621,66,78,4.3125,0.4583333333333333
1995,NYA,31.67934495509773,AL,NYY,145,749,79,65,5.165517241379311,0.5486111111111112
1995,NYN,27.67207141555839,NL,NYM,144,657,69,75,4.5625,0.4791666666666667
1995,OAK,30.000537249283667,AL,OAK,144,730,67,77,5.069444444444445,0.4652777777777778
1995,PHI,30.11890133718829,NL,PHI,144,615,69,75,4.270833333333333,0.4791666666666667
1995,PIT,29.133761467889908,NL,PIT,144,629,58,86,4.368055555555555,0.4027777777777778
1995,SDN,29.542047531992687,NL,SDP,144,668,70,74,4.638888888888889,0.4861111111111111
1995,SEA,29.263616945532217,AL,SEA,145,796,79,66,5.489655172413793,0.5448275862068965
1995,SFN,29.33019551049964,NL,SFG,144,652,67,77,4.527777777777778,0.4652777777777778
1995,SLN,29.115638558762498,NL,STL,143,563,62,81,3.937062937062937,0.43356643356643354
1995,TEX,29.738444806960306,AL,TEX,144,691,74,70,4.798611111111111,0.5138888888888888
1995,TOR,29.603168951397542,AL,TOR,144,642,56,88,4.458333333333333,0.3888888888888889
1996,ATL,28.36650056261051,NL,ATL,162,773,96,66,4.771604938271605,0.5925925925925926
1996,BAL,31.720210461157535,AL,BAL,163,949,88,74,5.822085889570552,0.5432098765432098
1996,BOS,29.076781326781326,AL,BOS,162,928,85,77,5.728395061728395,0.5246913580246914
1996,CAL,29.748525896414343,AL,ANA,161,762,70,91,4.732919254658385,0.43478260869565216
1996,CHA,31.264244682502717,AL,CHW,162,898,85,77,5.54320987654321,0.5246913580246914
1996,CHN,29.75417815998702,NL,CHC,162,772,76,86,4.765432098765432,0.4691358024691358
1996,CIN,29.863073917290784,NL,CIN,162,778,81,81,4.802469135802469,0.5
1996,CLE,30.07021078735276,AL,CLE,161,952,99,62,5.913043478260869,0.6149068322981367
1996,COL,30.84290513517837,NL,COL,162,961,83,79,5.932098765432099,0.5123456790123457
1996,DET,27.658758531036725,AL,DET,162,783,53,109,4.833333333333333,0.3271604938271605
1996,FLO,28.532921476182736,NL,FLA,162,688,80,82,4.246913580246914,0.49382716049382713
1996,HOU,28.565553942912434,NL,HOU,162,753,82,80,4.648148148148148,0.5061728395061729
1996,KCA,27.68229758234626,AL,KCR,161,746,75,86,4.633540372670807,0.4658385093167702
1996,LAN,28.375715922107673,NL,LAD,162,703,90,72,4.339506172839506,0.5555555555555556
1996,MIN,29.239611102399248,AL,MIN,162,877,78,84,5.41358024691358,0.48148148148148145
1996,ML4,28.383784629832526,AL,MIL,162,894,80,82,5.518518518518518,0.49382716049382713
1996,MON,27.929896568707928,NL,WSN,162,741,88,74,4.574074074074074,0.5432098765432098
1996,NYA,30.754589675192218,AL,NYY,162,871,92,70,5.3765432098765435,0.5679012345679012
1996,NYN,27.628966639544345,NL,NYM,162,746,71,91,4.604938271604938,0.4382716049382716
1996,OAK,28.802418721532906,AL,OAK,162,861,78,84,5.314814814814815,0.48148148148148145
1996,PHI,28.79434363249959,NL,PHI,162,650,67,95,4.012345679012346,0.41358024691358025
1996,PIT,29.495210727969347,NL,PIT,162,776,73,89,4.790123456790123,0.4506172839506173
1996,SDN,31.63038691412394,NL,SDP,162,771,91,71,4.7592592592592595,0.5617283950617284
1996,SEA,29.180652140318344,AL,SEA,161,993,85,76,6.167701863354037,0.5279503105590062
1996,SFN,29.439333226478603,NL,SFG,162,752,68,94,4.6419753086419755,0.41975308641975306
1996,SLN,31.163409426835276,NL,STL,162,759,88,74,4.685185185185185,0.5432098765432098
1996,TEX,30.164190653048593,AL,TEX,163,928,90,72,5.693251533742331,0.5555555555555556
1996,TOR,29.05977305417932,AL,TOR,162,766,74,88,4.728395061728395,0.4567901234567901
1997,ANA,30.20923270836616,AL,ANA,162,829,84,78,5.117283950617284,0.5185185185185185
1997,ATL,28.343714882003532,NL,ATL,162,791,101,61,4.882716049382716,0.6234567901234568
1997,BAL,32.202573879885605,AL,BAL,162,812,98,64,5.012345679012346,0.6049382716049383
1997,BOS,28.68232173506007,AL,BOS,162,851,78,84,5.253086419753086,0.48148148148148145
1997,CHA,29.878920851617096,AL,CHW,161,779,80,81,4.838509316770186,0.4968944099378882
1997,CHN,30.09198270126414,NL,CHC,162,687,68,94,4.2407407407407405,0.41975308641975306
1997,CIN,28.69129504689814,NL,CIN,162,651,76,86,4.018518518518518,0.4691358024691358
1997,CLE,30.45198913564467,AL,CLE,161,868,86,75,5.391304347826087,0.5341614906832298
1997,COL,31.21203895896535,NL,COL,162,923,83,79,5.697530864197531,0.5123456790123457
1997,DET,26.932575142160847,AL,DET,162,784,79,83,4.839506172839506,0.4876543209876543
1997,FLO,29.089434810533078,NL,FLA,162,740,92,70,4.567901234567901,0.5679012345679012
1997,HOU,29.466603053435115,NL,HOU,162,777,84,78,4.796296296296297,0.5185185185185185
1997,KCA,29.598975016015373,AL,KCR,161,747,67,94,4.6397515527950315,0.4161490683229814
1997,LAN,29.92063492063492,NL,LAD,162,742,88,74,4.580246913580247,0.5432098765432098
1997,MIN,29.919295436349078,AL,MIN,162,772,68,94,4.765432098765432,0.41975308641975306
1997,ML4,28.700396825396826,AL,MIL,161,681,78,83,4.229813664596273,0.484472049689441
1997,MON,28.14325796336029,NL,WSN,162,691,78,84,4.265432098765432,0.48148148148148145
1997,NYA,31.127521946711845,AL,NYY,162,891,96,66,5.5,0.5925925925925926
1997,NYN,27.894507269789983,NL,NYM,162,777,88,74,4.796296296296297,0.5432098765432098
1997,OAK,28.575316455696203,AL,OAK,162,764,65,97,4.716049382716049,0.4012345679012346
1997,PHI,28.069729015201585,NL,PHI,162,668,68,94,4.1234567901234565,0.41975308641975306
1997,PIT,27.165768414176057,NL,PIT,162,725,79,83,4.4753086419753085,0.4876543209876543
1997,SDN,31.491119568664764,NL,SDP,162,795,76,86,4.907407407407407,0.4691358024691358
1997,SEA,29.789839065951405,AL,SEA,162,925,90,72,5.709876543209877,0.5555555555555556
1997,SFN,29.979942233632862,NL,SFG,162,784,90,72,4.839506172839506,0.5555555555555556
1997,SLN,30.318056232732,NL,STL,162,689,73,89,4.253086419753086,0.4506172839506173
1997,TEX,28.936988936988936,AL,TEX,162,807,77,85,4.981481481481482,0.47530864197530864
1997,TOR,29.969033108219403,AL,TOR,162,654,76,86,4.037037037037037,0.4691358024691358
1998,ANA,29.133087172900947,AL,ANA,162,787,85,77,4.8580246913580245,0.5246913580246914
1998,ARI,28.573216932959973,NL,ARI,162,665,65,97,4.104938271604938,0.4012345679012346
1998,ATL,29.243687897051636,NL,ATL,162,826,106,56,5.098765432098766,0.654320987654321
1998,BAL,33.747923322683704,AL,BAL,162,817,79,83,5.04320987654321,0.4876543209876543
1998,BOS,29.51772030651341,AL,BOS,162,876,92,70,5.407407407407407,0.5679012345679012
1998,CHA,27.982057033002242,AL,CHW,163,861,80,82,5.282208588957055,0.49382716049382713
1998,CHN,30.73790705026873,NL,CHC,163,831,90,73,5.098159509202454,0.5521472392638037
1998,CIN,28.061066235864295,NL,CIN,162,750,77,85,4.62962962962963,0.47530864197530864
1998,CLE,29.629057674125434,AL,CLE,162,850,89,73,5.246913580246914,0.5493827160493827
1998,COL,30.32108755462049,NL,COL,162,826,77,85,5.098765432098766,0.47530864197530864
1998,DET,27.935110825570188,AL,DET,162,722,65,97,4.45679012345679,0.4012345679012346
1998,FLO,26.046126360240375,NL,FLA,162,667,54,108,4.117283950617284,0.3333333333333333
1998,HOU,30.178129406235314,NL,HOU,162,874,102,60,5.395061728395062,0.6296296296296297
